gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3903151382	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225608101/original.jpg	https://www.inaturalist.org/photos/225608101					2022-08-21T17:41:11Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3902922174	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225608057/original.jpg	https://www.inaturalist.org/photos/225608057					2022-08-21T18:04:29Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3902922174	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225608048/original.jpg	https://www.inaturalist.org/photos/225608048					2022-08-21T18:04:20Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3902922174	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225608073/original.jpg	https://www.inaturalist.org/photos/225608073					2022-08-21T18:04:35Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3902421104	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/223602745/original.jpg	https://www.inaturalist.org/photos/223602745					2022-08-16T17:05:49Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3902421104	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/223602758/original.jpg	https://www.inaturalist.org/photos/223602758					2022-08-16T17:06:59Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3902421104	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/223602733/original.jpg	https://www.inaturalist.org/photos/223602733					2022-08-16T17:05:43Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3902194921	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158222554/original.jpeg	https://www.inaturalist.org/photos/158222554					2020-10-10T18:45:49Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902194921	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158223160/original.jpeg	https://www.inaturalist.org/photos/158223160					2020-10-10T18:54:04Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902194921	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158221580/original.jpeg	https://www.inaturalist.org/photos/158221580					2020-10-10T18:45:36Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902194921	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158221902/original.jpeg	https://www.inaturalist.org/photos/158221902					2020-10-10T18:45:42Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902194921	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158222896/original.jpeg	https://www.inaturalist.org/photos/158222896					2020-10-10T18:45:56Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902194921	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158222229/original.jpeg	https://www.inaturalist.org/photos/158222229					2020-10-10T18:45:43Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902118923	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158247951/original.jpeg	https://www.inaturalist.org/photos/158247951					2020-12-01T02:01:03Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902118923	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158246614/original.jpeg	https://www.inaturalist.org/photos/158246614					2020-12-01T01:56:34Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902118923	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158248316/original.jpeg	https://www.inaturalist.org/photos/158248316					2020-12-01T02:01:18Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902118923	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158247250/original.jpeg	https://www.inaturalist.org/photos/158247250					2020-12-01T01:56:52Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902118923	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158246869/original.jpeg	https://www.inaturalist.org/photos/158246869					2020-12-01T01:56:46Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902118923	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158247611/original.jpeg	https://www.inaturalist.org/photos/158247611					2020-12-01T01:56:53Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902110974	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158226213/original.jpeg	https://www.inaturalist.org/photos/158226213					2020-10-10T19:50:06Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902110974	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158226495/original.jpeg	https://www.inaturalist.org/photos/158226495					2020-10-10T19:50:17Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902110974	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158225659/original.jpeg	https://www.inaturalist.org/photos/158225659					2020-10-10T19:34:10Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902110974	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158225934/original.jpeg	https://www.inaturalist.org/photos/158225934					2020-10-10T19:37:42Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902070986	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158224186/original.jpeg	https://www.inaturalist.org/photos/158224186					2020-10-10T18:57:48Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902070986	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158223817/original.jpeg	https://www.inaturalist.org/photos/158223817					2020-10-10T18:57:44Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902070986	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158224503/original.jpeg	https://www.inaturalist.org/photos/158224503					2020-10-10T18:58:48Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902070986	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158223456/original.jpeg	https://www.inaturalist.org/photos/158223456					2020-10-10T18:57:38Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902070986	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158225384/original.jpeg	https://www.inaturalist.org/photos/158225384					2020-10-10T19:01:32Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902070986	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158225038/original.jpeg	https://www.inaturalist.org/photos/158225038					2020-10-10T19:00:26Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902037249	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/209581577/original.jpeg	https://www.inaturalist.org/photos/209581577					2022-06-22T18:14:50Z	Leticia Soriano Flores		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Leticia Soriano Flores
3902019837	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158228364/original.jpeg	https://www.inaturalist.org/photos/158228364					2020-10-02T17:27:05Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902019837	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158228016/original.jpeg	https://www.inaturalist.org/photos/158228016					2020-10-02T17:06:03Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902019837	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158227357/original.jpeg	https://www.inaturalist.org/photos/158227357					2020-10-02T17:02:36Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3902019837	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158227685/original.jpeg	https://www.inaturalist.org/photos/158227685					2020-10-02T17:05:30Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3897798517	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3ddfb9dcb-9d6a-4b65-b10f-789b5a89d89d		04133282.tif	Barcode 04133282	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
3897797727	StillImage	image/jpeg	http://n2t.net/ark:/65665/m318c1d1b4-9970-4a09-98c6-1638f886450a		04133291.tif	Barcode 04133291	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
3897770030	StillImage	image/jpeg	http://n2t.net/ark:/65665/m32b39f028-13fd-46c6-86c7-a16add76d59d		04133293.tif	Barcode 04133293	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
3897751653	StillImage	image/jpeg	http://n2t.net/ark:/65665/m372ac64cd-675f-4525-89e7-517c376ea793		04133292.tif	Barcode 04133292	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
3888738528	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/218543021/original.jpeg	https://www.inaturalist.org/photos/218543021					2018-06-30T06:09:09Z	Alfredo Maldonado Velasco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alfredo Maldonado Velasco
3881769324	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/77696903/original.jpg	https://www.inaturalist.org/photos/77696903					2012-11-28T00:05:58Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
3881769322	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/72684311/original.jpg	https://www.inaturalist.org/photos/72684311					2012-11-15T00:57:22Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
3881769322	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/72684779/original.jpg	https://www.inaturalist.org/photos/72684779					2012-11-15T00:56:43Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
3881759314	StillImage	image/jpeg	https://static.inaturalist.org/photos/56337615/original.jpeg	https://www.inaturalist.org/photos/56337615					2019-11-09T22:12:00Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3881759314	StillImage	image/jpeg	https://static.inaturalist.org/photos/56337732/original.jpeg	https://www.inaturalist.org/photos/56337732					2019-11-09T22:12:42Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3881398321	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/74989084/original.jpg	https://www.inaturalist.org/photos/74989084					2012-11-16T21:35:18Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
3881398321	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/74991057/original.jpg	https://www.inaturalist.org/photos/74991057					2012-11-16T21:35:50Z	Eugenio Padilla		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Eugenio Padilla
3873606673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204510142/original.jpg	https://www.inaturalist.org/photos/204510142					2022-05-05T21:03:44Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3873606673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204510078/original.jpg	https://www.inaturalist.org/photos/204510078					2022-05-05T21:03:24Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3873606673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204510099/original.jpg	https://www.inaturalist.org/photos/204510099					2022-05-05T21:03:33Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3873606673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204510044/original.jpg	https://www.inaturalist.org/photos/204510044					2022-05-05T21:04:21Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3873606673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204510003/original.jpg	https://www.inaturalist.org/photos/204510003					2022-05-05T21:04:10Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3873031710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204514045/original.jpg	https://www.inaturalist.org/photos/204514045					2022-03-11T18:51:57Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3873031710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204514034/original.jpg	https://www.inaturalist.org/photos/204514034					2022-03-11T18:51:44Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3873031710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204514065/original.jpg	https://www.inaturalist.org/photos/204514065					2022-03-11T18:49:49Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3873031710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204514047/original.jpg	https://www.inaturalist.org/photos/204514047					2022-03-11T18:54:03Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3872984675	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204510620/original.jpg	https://www.inaturalist.org/photos/204510620					2022-05-05T21:27:44Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3872984675	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204510720/original.jpg	https://www.inaturalist.org/photos/204510720					2022-05-05T21:25:52Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3872984675	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204510669/original.jpg	https://www.inaturalist.org/photos/204510669					2022-05-05T21:28:08Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3872984675	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204510645/original.jpg	https://www.inaturalist.org/photos/204510645					2022-05-05T21:27:57Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3872984675	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204510781/original.jpg	https://www.inaturalist.org/photos/204510781					2022-05-05T21:26:08Z	Norma Piedra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Norma Piedra
3860363340	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/201097200/original.jpg	https://www.inaturalist.org/photos/201097200					2022-05-26T16:03:02Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3860363340	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/201097187/original.jpg	https://www.inaturalist.org/photos/201097187					2022-05-26T16:02:59Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3860282349	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/201097172/original.jpg	https://www.inaturalist.org/photos/201097172					2022-05-26T15:52:47Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
